Transaction Date,Transaction Type,Fee Name,Transaction Number,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId
03 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-78QHNS1-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,30.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124752215245122,124752215745122,Delivered,PK-DEX,standard,Dropshipping,124752215745122,,
03 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-P210XTL-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124752215245122,124752215745122,Delivered,PK-DEX,standard,Dropshipping,124752215745122,,
03 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-T31PYIC-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-33.90,3.90,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124752215245122,124752215745122,Delivered,PK-DEX,standard,Dropshipping,124752215745122,,
03 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-U4MRLPN-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124752215245122,124752215745122,Delivered,PK-DEX,standard,Dropshipping,124752215745122,,
03 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-V5NPBPL-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124752215245122,124752215745122,Delivered,PK-DEX,standard,Dropshipping,124752215745122,,
04 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-XZR95IW-210204,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125274105126841,125274105326841,Delivered,PK-BlueEx,standard,Dropshipping,125274105326841,,
04 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-EYN3XNT-210204,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,65.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125274105126841,125274105326841,Delivered,PK-BlueEx,standard,Dropshipping,125274105326841,,
04 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-UW3DRQR-210204,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125274105126841,125274105326841,Delivered,PK-BlueEx,standard,Dropshipping,125274105326841,,
04 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-IWSNXTP-210204,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-73.45,8.45,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125274105126841,125274105326841,Delivered,PK-BlueEx,standard,Dropshipping,125274105326841,,
04 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-9FW7VRG-210204,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125274105126841,125274105326841,Delivered,PK-BlueEx,standard,Dropshipping,125274105326841,,
04 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-45EBS76-210204,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125274105126841,125274105326841,Delivered,PK-BlueEx,standard,Dropshipping,125274105326841,,
04 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-IJNO4SM-210204,"M2S2 5 Layers Multipurpose Multi Layer Hanger for Shirts, Wardrobe, Ties, Pants Space Saving, Cupboard Organizer",multilayer_compaigns,193096315_PK-1401202634,-12.97,1.49,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124776673806515,124776674206515,Delivered,PK-DEX,standard,Dropshipping,124776674206515,,
04 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-B1D1TL6-210204,"M2S2 5 Layers Multipurpose Multi Layer Hanger for Shirts, Wardrobe, Ties, Pants Space Saving, Cupboard Organizer",multilayer_compaigns,193096315_PK-1401202634,29.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124776673806515,124776674206515,Delivered,PK-DEX,standard,Dropshipping,124776674206515,,
04 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-FEPDW6P-210204,"M2S2 5 Layers Multipurpose Multi Layer Hanger for Shirts, Wardrobe, Ties, Pants Space Saving, Cupboard Organizer",multilayer_compaigns,193096315_PK-1401202634,89.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124776673806515,124776674206515,Delivered,PK-DEX,standard,Dropshipping,124776674206515,,
04 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-JWWOA8X-210204,"M2S2 5 Layers Multipurpose Multi Layer Hanger for Shirts, Wardrobe, Ties, Pants Space Saving, Cupboard Organizer",multilayer_compaigns,193096315_PK-1401202634,-32.77,3.77,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124776673806515,124776674206515,Delivered,PK-DEX,standard,Dropshipping,124776674206515,,
04 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-ZQKPSJN-210204,"M2S2 5 Layers Multipurpose Multi Layer Hanger for Shirts, Wardrobe, Ties, Pants Space Saving, Cupboard Organizer",multilayer_compaigns,193096315_PK-1401202634,-1.25,0.14,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124776673806515,124776674206515,Delivered,PK-DEX,standard,Dropshipping,124776674206515,,
04 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-UP4QSJH-210204,"M2S2 5 Layers Multipurpose Multi Layer Hanger for Shirts, Wardrobe, Ties, Pants Space Saving, Cupboard Organizer",multilayer_compaigns,193096315_PK-1401202634,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124776673806515,124776674206515,Delivered,PK-DEX,standard,Dropshipping,124776674206515,,
03 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-22IZJU4-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125316395496856,125316395896856,Delivered,PK-DEX,standard,Dropshipping,125316395896856,,
03 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-V39E9IE-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,29.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125316395496856,125316395896856,Delivered,PK-DEX,standard,Dropshipping,125316395896856,,
03 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-6PWUOUV-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125316395496856,125316395896856,Delivered,PK-DEX,standard,Dropshipping,125316395896856,,
03 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-JW8FRKT-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-32.77,3.77,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125316395496856,125316395896856,Delivered,PK-DEX,standard,Dropshipping,125316395896856,,
03 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-TSGPPHR-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125316395496856,125316395896856,Delivered,PK-DEX,standard,Dropshipping,125316395896856,,
03 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-4LFFYBR-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125316395496856,125316395896856,Delivered,PK-DEX,standard,Dropshipping,125316395896856,,
03 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-3IMX1Z9-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124684635425263,124684635625263,Delivered,PK-DEX,standard,Dropshipping,124684635625263,,
03 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-LOIEP0H-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,50.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124684635425263,124684635625263,Delivered,PK-DEX,standard,Dropshipping,124684635625263,,
03 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-C6S4FES-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124684635425263,124684635625263,Delivered,PK-DEX,standard,Dropshipping,124684635625263,,
03 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-F4KRCKS-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-56.50,6.50,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124684635425263,124684635625263,Delivered,PK-DEX,standard,Dropshipping,124684635625263,,
03 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-2FN83U1-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124684635425263,124684635625263,Delivered,PK-DEX,standard,Dropshipping,124684635625263,,
03 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-QIEMHKH-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124684635425263,124684635625263,Delivered,PK-DEX,standard,Dropshipping,124684635625263,,
03 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-EXAKVNZ-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124752215245122,124752215545122,Delivered,PK-DEX,standard,Dropshipping,124752215545122,,
03 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-VOZ98XK-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,30.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124752215245122,124752215545122,Delivered,PK-DEX,standard,Dropshipping,124752215545122,,
03 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-RHF7GF9-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124752215245122,124752215545122,Delivered,PK-DEX,standard,Dropshipping,124752215545122,,
03 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-BA3J55R-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-33.90,3.90,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124752215245122,124752215545122,Delivered,PK-DEX,standard,Dropshipping,124752215545122,,
03 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-JC9RIQQ-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124752215245122,124752215545122,Delivered,PK-DEX,standard,Dropshipping,124752215545122,,
03 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-16GTKUC-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124752215245122,124752215545122,Delivered,PK-DEX,standard,Dropshipping,124752215545122,,
04 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-IA20TU1-210204,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-17.49,2.01,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124759806815872,124759806915872,Delivered,PK-DEX,standard,Dropshipping,124759806915872,,
04 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-J5N2NEG-210204,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,69.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124759806815872,124759806915872,Delivered,PK-DEX,standard,Dropshipping,124759806915872,,
04 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-IF25CG3-210204,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,120.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124759806815872,124759806915872,Delivered,PK-DEX,standard,Dropshipping,124759806915872,,
04 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-6Y96YXK-210204,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-77.97,8.97,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124759806815872,124759806915872,Delivered,PK-DEX,standard,Dropshipping,124759806915872,,
04 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-KIQ1HWT-210204,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-1.70,0.20,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124759806815872,124759806915872,Delivered,PK-DEX,standard,Dropshipping,124759806915872,,
04 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-TLPTTQG-210204,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124759806815872,124759806915872,Delivered,PK-DEX,standard,Dropshipping,124759806915872,,
04 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-URJ7TM8-210204,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124788292407723,124788292707723,Delivered,PK-DEX,standard,Dropshipping,124788292707723,,
04 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-J3VQMRU-210204,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,23.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124788292407723,124788292707723,Delivered,PK-DEX,standard,Dropshipping,124788292707723,,
04 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-XL6MB2T-210204,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124788292407723,124788292707723,Delivered,PK-DEX,standard,Dropshipping,124788292707723,,
04 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-LXXMNKH-210204,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-25.99,2.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124788292407723,124788292707723,Delivered,PK-DEX,standard,Dropshipping,124788292707723,,
04 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-Y00CZIE-210204,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124788292407723,124788292707723,Delivered,PK-DEX,standard,Dropshipping,124788292707723,,
04 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-39PG3CV-210204,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124788292407723,124788292707723,Delivered,PK-DEX,standard,Dropshipping,124788292707723,,
03 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-XL1HT85-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124744402772424,124744402972424,Delivered,PK-DEX,standard,Dropshipping,124744402972424,,
03 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-5PO454G-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,24.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124744402772424,124744402972424,Delivered,PK-DEX,standard,Dropshipping,124744402972424,,
03 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-WQZ572L-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124744402772424,124744402972424,Delivered,PK-DEX,standard,Dropshipping,124744402972424,,
03 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-ZZM7N57-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-27.12,3.12,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124744402772424,124744402972424,Delivered,PK-DEX,standard,Dropshipping,124744402972424,,
03 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-LFBFO4I-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124744402772424,124744402972424,Delivered,PK-DEX,standard,Dropshipping,124744402972424,,
03 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-ODHZ0AB-210203,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124744402772424,124744402972424,Delivered,PK-DEX,standard,Dropshipping,124744402972424,,
04 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-O66VKLK-210204,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125369508394643,125369508494643,Delivered,PK-DEX,standard,Dropshipping,125369508494643,,
04 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-VUUY8QV-210204,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,23.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125369508394643,125369508494643,Delivered,PK-DEX,standard,Dropshipping,125369508494643,,
04 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-3GII0H6-210204,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125369508394643,125369508494643,Delivered,PK-DEX,standard,Dropshipping,125369508494643,,
04 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-7TN3ROJ-210204,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-25.99,2.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125369508394643,125369508494643,Delivered,PK-DEX,standard,Dropshipping,125369508494643,,
04 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-IMT8GZB-210204,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125369508394643,125369508494643,Delivered,PK-DEX,standard,Dropshipping,125369508494643,,
